1152,950943	1153,82775	70
1154,280474	1154,649089	55
1155,187703	1155,478016	45
1155,851641	1155,893219	5
1156,020917	1156,334073	50
1156,691755	1156,779615	5
1156,798422	1156,843234	5
1157,068719	1157,326568	40
1158,002943	1158,416354	45
1158,786151	1159,172818	45
1159,835141	1160,281724	10
1160,315396	1162,044745	5
1162,044745	1163,00226	35
1163,00226	1163,851302	5
1163,851302	1163,923948	5
1163,942224	1163,972417	5
1164,020026	1164,15375	5
1164,15375	1164,366505	5
1164,413422	1164,842464	5
1164,950984	1164,99125	5
1165,042938	1165,141859	5
1165,161812	1165,249875	5
1165,274766	1165,297646	5
1165,400083	1169,269417	5
1169,269417	1169,952786	80
1169,952786	1170,146052	5
1170,170667	1170,196833	5
1170,196833	1170,732651	55
1170,732651	1171,313146	85
1171,348948	1171,517219	5
1171,994698	1172,225906	5
1172,616219	1173,04275	75
1173,04275	1173,305427	5
1173,305427	1173,410776	15
1173,65638	1173,687943	5
1174,061516	1175,158714	5
1175,203104	1175,700448	10
1175,700448	1175,981026	50
1176,559823	1177,967802	5
1177,967802	1178,557672	45
1178,581974	1179,434625	5
1179,434625	1179,70149	5
1179,70149	1179,751948	10
1180,063583	1180,162172	5
1180,483969	1180,561062	10
1180,807406	1181,050417	5
1181,222365	1182,948797	5
1183,597224	1183,799594	5
1185,742693	1186,04013	65
1186,060651	1186,206115	25
1186,316557	1186,872302	5
1187,791594	1187,83874	10
1188,064958	1188,124146	5
1188,124146	1188,166484	5
1188,166484	1188,266818	5
1188,327271	1188,351885	5
1188,351885	1188,555219	5
1188,555219	1190,974	5
1191,100224	1191,503568	10
1191,503568	1191,971812	50
1191,971812	1192,234708	10
1192,280755	1192,371078	5
1192,651938	1194,154786	5
1194,803161	1195,192036	10
1195,192036	1195,54188	40
1195,704281	1196,199823	5
1196,814172	1197,282458	45
1197,311594	1197,620849	60
1197,826839	1197,926687	5
1197,951802	1198,015807	5
1198,688927	1199,03387	5
1199,759062	1200	5
1200,182724	1205,069813	5
1205,195688	1205,313583	10
1205,974917	1206,100807	25
1206,100807	1206,276932	5
1206,666172	1207,01288	40
1207,01288	1207,088823	5
1207,150604	1207,23663	5
1207,88088	1211,230839	5
