2.068573	2.575357	W
32.867676	34.550583	W
32.886800	35.382474	MW
34.075672	34.276473	W
34.448589	34.662139	W
34.792819	35.054180	W
37.508419	37.862212	W
38.843907	40.182583	ECT
44.335665	45.145245	FB
49.785988	50.308709	W
50.729435	51.484831	BPS
52.074486	52.221102	W
52.288036	53.307980	W
57.276197	58.484192	ECT
65.279565	67.191959	W
67.513879	68.078035	FB
69.308342	69.878873	BPS
74.098889	75.753109	W
75.858291	76.961105	W
77.684627	78.414524	BPS
95.756749	96.359153	W
96.846814	97.532088	W
98.430913	99.332926	W
101.391937	102.638180	ECT
103.581628	105.044609	ECT
120.668867	121.660125	BPS
121.711122	122.189220	W
132.892251	135.407049	MW
142.811201	143.349859	W
155.515871	156.398759	BPS
156.927855	158.113539	W
160.347853	161.517600	MW
160.360602	160.583715	W
160.924758	161.045877	W
161.217992	161.488915	W
163.372623	163.990963	MW
163.394934	163.694542	W
163.732790	163.990963	W
166.371894	167.548016	MW
166.371894	166.496199	W
166.521698	166.655565	W
166.763934	166.923301	W
167.022108	167.206972	W
167.350402	167.548016	W
172.867658	173.658114	MW
173.444564	173.658114	W
182.582619	184.201779	MW
182.646366	182.773859	W
182.799357	183.000158	W
183.079842	183.242395	W
183.341202	183.634436	W
183.704557	183.809739	W
186.028115	187.296670	BPS
187.605840	188.842522	MW
188.488729	188.651282	W
188.651282	188.842522	W
190.276817	190.662483	W
197.394110	198.560670	W
198.241938	198.908088	BPS
200.396568	201.442010	W
205.843703	206.203871	W
210.162526	210.615126	W
210.675685	211.759375	W
211.268527	212.122730	BPS
212.690074	213.212795	W
215.102877	216.811282	ECT
223.520598	224.795527	BPS
233.066630	233.777404	W
237.324894	238.185471	W
243.218255	243.629419	W
249.258232	250.294112	BPS
254.912543	255.626504	FB
271.065897	271.279448	W
272.200584	272.423697	W
