5.688889	6.661988	BPS
6.877567	7.682994	ECT
7.949474	10.656187	ECT
33.854877	34.941754	ECT
104.903111	106.597801	ECT
108.729637	109.097918	W
108.792515	112.136982	MW
109.472187	109.864421	W
110.190784	110.532117	W
111.654924	111.987275	W
113.268772	113.619088	W
116.891696	117.221053	W
120.469708	120.837988	W
136.695018	137.467509	ECT
144.060632	145.201404	ECT
148.887205	149.327345	W
163.199251	165.657450	BPS
167.699462	168.058760	W
168.495906	168.822269	W
169.316304	169.603743	W
170.789427	172.762573	BPS
172.801497	173.100912	W
173.067977	175.256702	BPS
177.095111	177.517287	W
178.496374	181.789942	ECT
183.517567	183.828959	W
216.540070	216.947275	W
216.576000	218.474292	MW
217.426339	217.755696	W
218.207813	218.531181	W
220.609123	220.908538	W
227.534596	227.780117	W
230.423953	236.630830	MW
230.507789	230.909006	W
231.274292	231.648561	W
232.031813	232.355181	W
233.277380	233.711532	W
234.100772	234.606784	W
235.370292	235.741567	W
236.181708	236.493099	W
237.514105	239.951345	MW
237.582971	237.978199	W
238.487205	238.861474	W
239.499228	239.951345	W
241.562199	250.272187	MW
241.649029	242.092164	W
242.400561	242.810760	W
243.598222	243.930573	W
244.376702	244.759953	W
245.203088	245.643228	W
246.029474	246.460632	W
246.736094	247.125333	W
247.493614	247.882854	W
248.146339	248.553544	W
249.095485	249.415860	W
249.829053	250.212304	W
254.068772	255.934129	MW
254.152608	254.481965	W
254.853240	255.185591	W
255.505965	255.862269	W
257.796491	264.560281	MW
257.916257	258.281544	W
258.658807	259.116912	W
259.853474	260.269661	W
260.619977	261.003228	W
261.479298	261.865544	W
262.242807	262.623064	W
262.994339	263.404538	W
263.967439	264.416561	W
264.967485	266.647205	W
267.524491	268.371836	W
267.560421	271.934877	MW
268.371836	269.063485	W
269.123368	269.755135	W
269.809029	270.425825	W
270.518643	271.117474	W
271.183345	271.866012	W
272.593591	273.548725	W
272.647485	275.503906	MW
273.599626	274.240374	W
274.728421	275.482947	W
