12.588961	13.329289	W
30.116823	31.445357	NOISE
32.756989	33.483796	FB
35.938034	37.804067	ECT
137.697672	138.208127	W
138.755767	139.154665	W
141.483826	144.090187	MW
141.497348	141.750885	W
142.051749	142.372896	W
142.474311	142.643335	W
143.018570	143.356620	W
143.745376	144.090187	W
149.265723	149.590251	W
155.577106	156.408708	ECT
157.733862	158.328829	W
160.103588	160.360506	W
168.926678	171.326829	MW
168.957102	169.481079	W
169.721094	170.021958	W
170.390432	170.772428	W
170.968497	171.249078	W
179.179717	179.396069	W
179.514386	179.717216	W
181.116740	181.241819	W
181.387180	181.549444	W
191.072296	191.346116	W
192.985656	197.826523	MW
192.985656	193.276378	W
193.685418	193.989662	W
194.290526	194.588010	W
194.844927	195.838793	W
196.061905	196.372911	W
196.467565	196.815756	W
197.008444	197.319449	W
197.461430	197.779196	W
200.919676	201.541686	FB
