15.477545	17.228641	NOISE
20.566444	22.431897	NOISE
22.742806	24.601112	NOISE
32.970636	34.961168	NOISE
47.372508	49.430939	ECT
64.368860	66.037762	BPS
77.416312	80.450354	NOISE
83.312860	85.653611	NOISE
96.274544	97.839810	NOISE
97.936299	100.391407	NOISE
102.439117	104.354602	NOISE
153.867735	155.568800	BPS
156.322843	157.162655	BPS
158.034629	159.353311	BPS
160.239580	161.608294	BPS
230.165490	231.623546	ECT
240.536267	242.719777	ECT
243.313005	245.078396	ECT
247.236890	249.774192	ECT
249.881402	251.500272	ECT
292.322252	294.344946	NOISE
