10.304809	12.467166	BPS
15.500629	17.671389	NOISE
27.144306	29.267450	NOISE
31.418603	33.614572	NOISE
36.964546	38.664741	ECT
40.594617	42.202380	ECT
52.633233	54.882421	BPS
56.983156	59.041877	BPS
59.081091	59.411607	W
61.142613	62.565511	BPS
65.736222	67.892977	ECT
86.057339	88.023627	BPS
87.849966	88.118861	W
88.219696	88.561416	FB
88.454978	88.765887	W
88.712669	91.410013	BPS
92.141069	93.045786	MW
92.157875	92.211094	W
92.465983	92.583624	W
92.919742	93.045786	W
93.227850	93.597579	FB
94.886031	97.174432	ECT
99.689713	101.712021	ECT
104.151676	106.865826	ECT
107.902189	110.126168	BPS
109.316684	111.742334	BPS
111.644300	112.689065	BPS
114.871030	116.968964	NOISE
131.648905	134.122172	NOISE
146.160788	147.552875	ECT
148.970172	152.283732	BPS
149.692825	149.883291	W
150.956067	151.143733	W
154.224812	157.070609	ECT
170.621754	172.333154	BPS
176.663470	178.038752	ECT
180.198308	181.215064	ECT
186.556535	187.410834	FB
193.805474	195.822180	NOISE
196.124686	197.847289	NOISE
227.159555	227.812183	FB
227.842994	229.333116	BPS
234.173211	234.887461	W
235.212375	235.842596	FB
236.329966	236.845347	W
238.825640	240.296155	ECT
240.688293	241.629422	BPS
270.810042	272.686699	W
273.899524	275.619326	W
275.935837	276.930185	W
279.439864	281.322123	W
