46.886489	47.704859	BPS
50.931879	51.925357	W
79.932173	82.894741	MW
79.982204	80.328850	W
80.357439	81.093614	W
81.311608	81.647532	W
82.058504	82.340823	W
82.444460	82.833989	W
89.423828	90.113545	W
95.041630	96.106582	BPS
103.600558	104.340307	W
105.473159	107.156355	W
108.307076	108.378549	W
109.607890	109.711526	W
122.980546	124.156281	MW
122.980546	123.362928	W
123.377222	123.731015	W
123.863241	124.099103	W
145.144418	145.823414	MW
145.162286	145.391001	W
145.530374	145.798399	W
161.694062	162.708983	BPS
194.704009	195.390153	W
198.427768	200.096670	ECT
232.656335	233.410378	W
277.609471	278.252731	W
