9.619341	10.945268	MW
9.635278	9.989071	W
10.613786	10.922956	W
16.593204	17.951004	ECT
18.247425	18.556595	W
19.452233	19.834712	W
34.078859	36.243051	ECT
48.319819	50.155717	ECT
51.698381	52.813945	BPS
53.292043	53.837075	BPS
54.455416	57.088145	BPS
62.203799	62.449222	W
65.760851	67.813487	MW
65.837347	66.111457	W
66.579993	66.946535	W
67.548939	67.813487	W
71.201612	71.469347	W
76.651934	76.906920	W
84.798732	85.815488	BPS
89.570155	91.364618	ECT
95.211717	95.575072	W
96.209349	97.324912	ECT
96.435649	96.770318	W
97.997437	98.430913	W
122.619509	125.596469	NOISE
126.692908	129.191769	NOISE
132.911375	135.741718	NOISE
141.478900	144.548292	ECT
145.450304	147.362698	BPS
150.642454	151.063181	W
175.248589	178.716396	NOISE
200.103334	202.461954	MW
200.103334	200.320072	W
201.167900	201.422886	W
202.073100	202.407769	W
204.967190	205.266798	W
207.835780	208.109890	W
217.837600	219.622501	ECT
220.884681	221.206601	W
224.199497	225.633793	ECT
252.563486	253.927660	BPS
279.254130	280.420690	BPS
