1.189934	1.579367	W
2.809480	3.134008	W
5.640596	5.928035	W
7.473404	7.804112	W
12.356769	12.545304	W
16.272733	17.289586	W
17.419397	17.672838	W
18.195172	21.517715	MW
18.229170	20.377233	W
20.405050	20.525588	W
20.593585	20.664672	W
21.094284	21.394086	W
24.018122	25.399682	MW
24.030485	24.361194	W
24.982432	25.285324	W
26.490712	28.079351	MW
26.592706	27.665192	W
27.767187	28.107168	W
29.040570	29.396005	W
29.120930	32.171488	MW
29.853434	30.134692	W
30.147055	30.542669	W
30.638482	31.040278	W
31.537886	31.825325	W
31.825325	32.044767	W
36.309985	36.680874	W
36.622150	37.435014	BPS
37.694636	38.006800	W
38.930931	40.497935	MW
39.048379	39.403814	W
39.508899	40.130137	BPS
39.508899	39.740704	W
40.161044	40.473209	W
40.751375	42.686177	MW
40.751375	41.116082	W
41.619872	41.913493	W
42.000033	42.701631	W
46.067444	47.223380	W
47.748805	48.895469	W
49.272539	50.119401	W
49.297265	50.530469	MW
50.137945	50.443928	W
51.621499	51.918210	W
52.700167	56.832483	MW
53.472851	53.717019	W
54.573154	54.913135	W
55.154212	55.491103	W
55.664184	55.963986	W
56.028891	56.103069	W
56.180337	56.266878	W
56.217426	56.572861	W
56.671765	56.752124	W
57.500082	59.910858	MW
57.500082	59.252530	W
59.233986	59.808863	W
63.341576	64.920943	NOISE
65.298013	66.358136	BPS
65.965613	66.345773	W
65.977975	66.942286	MW
66.543580	66.911378	W
67.201908	68.493836	W
71.235320	72.508704	W
76.566842	77.976219	BPS
82.213620	83.724991	ECT
84.043337	85.353809	ECT
87.066078	88.064386	BPS
87.699679	88.487817	BPS
88.364188	88.787619	FB
89.949736	91.952534	ECT
92.091617	94.242771	ECT
93.247553	94.122232	BPS
94.480758	96.202298	ECT
96.152847	97.373688	BPS
104.754369	105.233434	FB
107.004426	107.832744	BPS
112.088690	112.784106	BPS
112.855193	113.309531	FB
115.157792	115.834664	FB
116.910240	117.682925	FB
117.927093	118.548331	FB
121.867783	122.550836	FB
123.116441	123.957122	ECT
135.049779	135.893551	FB
136.687870	136.953674	W
136.842407	137.843806	FB
144.022191	145.456293	BPS
157.259820	159.392429	BPS
161.113969	161.781569	FB
164.043989	165.184471	ECT
171.396853	172.478612	FB
197.532131	198.827150	BPS
200.959759	201.265742	W
207.654296	207.892283	W
209.301659	210.037255	FB
217.754827	218.036084	W
245.141852	246.943752	BPS
246.990114	248.748743	BPS
252.454538	253.938092	ECT
254.376976	255.328924	ECT
258.750370	260.589359	ECT
263.751184	265.460361	BPS
269.379417	270.748613	FB
275.455807	277.517329	NOISE
280.830600	282.261611	NOISE
282.607774	284.483851	NOISE
297.885290	299.860271	NOISE
