9.845641	10.999452	BPS
18.218739	19.308804	BPS
25.705761	27.347233	BPS
40.654307	41.938798	FB
65.015018	65.177571	W
65.646108	65.805474	W
66.446126	66.621428	W
67.128213	67.278017	W
85.225834	86.376457	BPS
132.181478	132.519334	W
133.513779	133.778327	W
134.291486	134.524161	W
134.839706	135.174375	W
135.642911	135.866024	W
136.411056	136.685166	W
138.702741	138.922667	W
141.185666	142.023932	BPS
142.827138	142.996066	W
155.050522	157.208340	NOISE
159.882504	162.674599	NOISE
165.772677	167.876310	NOISE
175.723500	176.517143	BPS
222.150049	224.266431	NOISE
249.796890	252.155509	NOISE
256.343651	258.335728	NOISE
262.017087	264.452201	NOISE
267.425974	270.450744	NOISE
272.678683	275.483527	NOISE
278.511484	281.156962	NOISE
284.344285	287.168254	NOISE
289.858354	292.739694	NOISE
295.732591	298.276075	NOISE
