0.000000	2.506395	MW
0.000000	0.724392	W
1.286520	1.622637	W
1.842852	2.068862	W
2.265897	2.506395	W
3.508953	4.282603	ECT
4.717238	5.351805	MW
4.772292	5.009892	W
5.125795	5.337317	W
11.993028	12.905761	W
26.541709	27.364618	BPS
27.703633	28.798913	ECT
34.510017	36.558596	BPS
36.732450	37.074363	BPS
62.767085	65.183656	BPS
105.517782	108.102411	ECT
110.852201	112.886293	BPS
113.022479	114.708862	ECT
115.349225	117.235540	NOISE
119.130549	121.303724	ECT
122.729327	123.784041	NOISE
128.260781	129.958755	NOISE
205.877895	207.778698	NOISE
