1.112376	2.734723	NOISE
2.916401	4.943538	NOISE
6.734814	8.647208	NOISE
12.213822	14.703122	NOISE
17.893632	19.681720	NOISE
19.863398	22.062651	NOISE
23.350329	25.112919	NOISE
25.744009	28.045256	NOISE
65.314626	67.775239	NOISE
70.529087	73.528358	NOISE
75.835980	78.580265	NOISE
81.620971	84.027400	NOISE
87.316718	90.105625	NOISE
92.945530	95.163907	NOISE
98.552032	101.650110	NOISE
104.158533	107.393666	NOISE
109.924401	111.967475	NOISE
121.146965	123.314345	NOISE
124.155799	126.355051	NOISE
133.590275	135.604663	NOISE
156.752552	158.190035	NOISE
178.837514	180.839153	NOISE
269.191751	271.486624	NOISE
