5.624949	6.997237	W
9.470213	14.623439	MW
9.470213	9.698928	W
9.945511	10.306451	W
10.520871	10.860369	W
11.046200	11.389271	W
11.907453	12.250525	W
12.586449	12.850901	W
13.190399	13.411966	W
13.526323	13.772906	W
14.266072	14.587702	W
19.533655	26.523744	MW
19.565818	19.866006	W
20.259109	20.530707	W
20.898795	21.227572	W
21.467008	21.781490	W
22.081678	22.278230	W
22.860737	23.150204	W
28.346314	31.716280	MW
29.211141	29.800795	W
29.904432	30.490513	W
30.544118	31.026563	W
32.749069	34.753895	MW
33.428066	34.060604	W
34.096341	34.753895	W
35.665180	37.644991	MW
36.322735	36.937405	W
36.983863	37.691448	W
63.829237	64.468923	W
63.886415	65.569612	MW
64.522528	65.008546	W
65.058578	65.583906	W
66.016320	69.121835	MW
66.037762	66.720332	W
66.720332	67.281397	W
67.306413	67.871052	W
67.910363	68.457133	W
69.414876	72.062962	MW
70.129609	70.722837	W
70.765721	71.341081	W
72.398886	73.067162	W
72.456065	74.907599	MW
73.092177	73.642522	W
73.696127	74.239324	W
74.300076	74.907599	W
75.318571	76.669416	MW
75.318571	75.968978	W
76.011862	76.669416	W
77.012488	79.624838	MW
77.041078	77.723648	W
77.737942	78.302581	W
78.341892	78.931547	W
78.970857	79.592675	W
80.918504	81.526028	W
80.954241	83.352171	MW
81.547470	82.087093	W
82.154993	82.741074	W
82.769663	83.377186	W
83.741700	84.417123	W
83.759568	85.671479	MW
84.438565	85.028220	W
85.042514	85.742953	W
86.118188	86.797184	W
86.132482	90.081382	MW
86.832921	87.426149	W
87.465459	88.090851	W
88.112293	88.737684	W
88.791289	89.352355	W
89.373797	89.999188	W
91.932541	92.629406	W
91.953983	93.336992	MW
92.643700	93.336992	W
93.848026	95.881441	MW
93.880189	94.544890	W
94.573480	95.234608	W
95.256050	95.881441	W
106.949083	107.638800	W
107.742437	109.679363	W
112.638358	113.324502	W
151.884351	152.341780	FB
152.152376	153.067234	W
162.841209	163.473748	W
193.492537	194.864824	BPS
208.419737	209.348890	FB
