0.083450	0.451248	W
1.248658	1.947165	W
4.932817	5.146078	W
11.176107	11.970427	W
17.784104	18.201354	W
18.766959	19.091486	W
19.344927	19.570550	W
19.975437	20.247422	W
21.347725	22.120409	W
27.013047	27.727007	W
27.764096	28.552234	W
46.667047	47.486092	MW
46.691773	46.973030	W
47.275922	47.507728	W
60.550640	60.940073	W
60.961708	61.307871	W
63.894818	65.430915	NOISE
71.436218	73.148487	NOISE
83.406645	84.185511	W
105.125258	105.650683	BPS
122.884636	123.267888	W
131.507794	131.937407	W
149.733874	150.104762	W
150.132579	150.460197	W
151.665585	152.150830	FB
152.496993	152.799885	W
152.877154	153.254224	W
180.224000	180.869964	W
182.508055	183.181836	W
187.790126	188.466997	FB
188.946061	189.313859	FB
218.249345	220.360318	NOISE
256.729028	257.010285	W
273.836260	276.265580	NOISE
278.419824	279.306866	BPS
284.125326	285.006186	ECT
292.210695	292.872113	W
294.612198	295.236527	W
296.531547	297.273324	FB
