38.047399	38.186688	W
38.325977	38.454552	W
39.434934	39.601010	W
42.606443	42.761805	W
42.981453	43.142171	W
43.538610	43.688614	W
44.111839	44.240414	W
44.626138	44.979718	W
45.863669	46.029745	W
46.217250	46.377968	W
49.303043	49.544120	W
51.451312	51.660246	W
52.040612	52.174544	W
266.165714	267.837186	W
271.871217	273.269467	W
274.137346	275.353449	W
277.833869	279.510698	W
279.896422	280.292860	W
285.409062	285.601924	W
286.544805	286.791240	W
289.652028	289.909177	W
293.450339	293.739632	W
