0.178490	2.495674	NOISE
3.751479	4.768235	ECT
18.429102	20.857843	NOISE
46.295869	47.102261	BPS
48.377191	49.910293	BPS
50.659314	51.663321	BPS
79.265539	80.805016	NOISE
85.321453	87.660949	NOISE
94.124840	95.932052	ECT
109.216815	111.228016	NOISE
132.442839	134.562409	NOISE
153.526981	155.388378	NOISE
155.509496	157.852179	NOISE
176.848625	177.836695	ECT
177.584896	179.481354	BPS
196.960634	199.108890	ECT
199.223633	201.365514	ECT
202.688254	204.581523	ECT
205.808643	207.752910	ECT
207.807095	209.668491	ECT
209.719488	210.952982	ECT
210.857363	212.447837	ECT
248.177729	249.634336	ECT
287.977834	290.553191	NOISE
292.637700	295.735778	NOISE
297.370875	299.777304	NOISE
