1.804701	4.131157	NOISE
14.655602	17.067826	NOISE
20.584312	21.534907	BPS
38.216777	40.793390	NOISE
45.524923	48.373134	NOISE
69.693622	72.649043	NOISE
76.758758	79.206719	NOISE
82.623143	85.796558	NOISE
95.155987	97.550343	NOISE
101.770842	104.679805	NOISE
108.718047	111.044503	NOISE
114.993404	117.087571	NOISE
127.015214	129.834836	NOISE
133.297717	136.278154	NOISE
139.816083	142.789373	NOISE
146.184355	148.578710	NOISE
152.002282	154.997013	NOISE
158.656447	161.304533	NOISE
164.803151	167.161770	NOISE
171.064213	173.487158	NOISE
177.732672	179.794677	NOISE
183.790035	185.941382	NOISE
221.849571	224.286811	NOISE
237.991817	238.099027	W
251.982717	254.377073	NOISE
258.726224	260.856128	NOISE
265.516188	267.917691	NOISE
272.341889	274.779128	NOISE
278.245584	281.251036	NOISE
284.824702	287.179747	NOISE
