16.956559	19.591413	ECT
29.042889	30.045833	MW
30.509057	30.946783	W
31.843483	32.183464	W
32.752933	33.101413	W
33.449894	33.840872	W
92.003145	94.544504	W
94.705995	95.632444	ECT
96.218911	97.574586	W
107.264048	107.850516	W
108.164998	108.772715	W
152.596283	153.488733	W
194.617951	196.334856	BPS
199.088703	199.534929	MW
199.126951	199.279943	W
199.279943	199.513680	W
204.672893	205.361355	FB
205.378354	205.539845	W
205.718335	205.901075	W
221.306470	221.820692	FB
278.261810	279.269004	W
