1.982193	2.464349	W
11.196714	11.411005	W
12.336353	13.125335	W
13.656192	13.919186	W
14.742259	15.063696	W
15.842936	16.354313	W
17.854351	18.346247	W
19.782972	19.968042	W
32.820642	33.083636	W
34.310940	34.598285	W
37.208741	37.549659	W
44.411847	44.689451	W
44.976796	45.259271	W
45.366416	45.648891	W
50.538626	51.663655	W
54.376386	54.834190	W
56.587482	56.811513	W
58.107001	58.452789	W
88.448684	88.794472	W
89.198703	89.690598	W
90.421136	90.796146	W
94.336821	95.369315	W
95.651789	96.328755	W
96.713505	97.059293	W
102.489626	103.565952	W
104.014015	104.335452	W
105.811139	106.098484	W
106.945908	107.632614	W
112.010973	112.692808	W
112.970413	113.798356	W
118.678350	119.262781	W
177.213934	177.681478	W
235.481653	235.705685	W
