1.796491	2.312258	W
2.752688	3.372767	FB
3.062728	3.352484	W
33.750855	34.084075	W
48.592190	49.403509	FB
110.498698	110.956514	W
111.883735	112.141619	W
112.897883	113.187640	W
126.310719	127.017725	FB
157.505920	159.056118	ECT
180.243124	181.390560	W
193.140192	193.441539	W
194.052926	194.380351	W
194.846859	195.136616	W
197.338766	197.596650	W
215.205161	215.825241	FB
218.670651	219.922400	BPS
225.314771	226.004392	W
228.887470	229.756740	FB
270.105354	270.696457	FB
273.822932	275.848331	BPS
277.896910	278.288081	W
