1.891531	3.852025	NOISE
7.405214	10.071748	NOISE
13.033834	15.296447	NOISE
30.652004	32.681459	NOISE
35.948949	38.484126	NOISE
42.585728	44.805650	NOISE
48.000893	50.670711	NOISE
53.819980	56.305899	NOISE
59.478154	62.276045	NOISE
64.742260	67.779875	NOISE
71.247683	73.411779	NOISE
76.771218	79.312963	NOISE
82.442528	85.375058	NOISE
88.517759	90.987258	NOISE
91.016813	93.253155	NOISE
94.957504	96.986959	NOISE
101.150956	103.564629	NOISE
106.552985	108.700662	NOISE
111.961583	114.401527	NOISE
118.434167	120.785446	NOISE
123.251661	125.031540	NOISE
129.688122	132.220016	NOISE
159.013427	161.473075	NOISE
170.388887	172.884657	NOISE
177.239120	179.685632	NOISE
182.913714	185.196031	NOISE
188.588309	191.320521	NOISE
194.338433	196.197125	NOISE
199.927645	202.558056	NOISE
205.815694	208.521634	NOISE
280.731503	283.207570	NOISE
287.286184	289.732696	NOISE
