0.765151	2.233058	NOISE
2.929247	4.938999	NOISE
13.240720	14.715195	NOISE
24.107174	25.942879	NOISE
36.677976	38.497262	NOISE
42.007760	43.830329	NOISE
47.590405	50.204396	NOISE
54.358541	56.338738	NOISE
59.891927	61.615979	NOISE
65.211859	67.940787	NOISE
71.099907	73.132647	NOISE
76.945265	79.693896	NOISE
83.982681	85.933323	NOISE
87.690214	89.220515	NOISE
89.851026	91.391179	NOISE
93.338537	95.663544	NOISE
96.057613	98.057514	NOISE
99.991736	102.073734	NOISE
102.254349	104.034228	NOISE
140.334554	142.078310	NOISE
142.764647	144.022384	NOISE
146.436057	148.110850	NOISE
148.541042	150.199416	NOISE
152.376647	154.241908	NOISE
158.701456	160.051142	NOISE
160.464915	161.617566	NOISE
163.597763	165.282409	NOISE
165.761859	167.206779	NOISE
169.278925	170.713994	NOISE
171.505416	172.828831	NOISE
174.730214	176.398440	NOISE
177.025666	178.976308	NOISE
180.739767	182.752803	NOISE
183.278228	185.005564	NOISE
186.943070	188.355151	NOISE
188.887144	190.305793	NOISE
192.752305	194.253051	NOISE
195.179113	196.042781	NOISE
198.036114	199.625526	NOISE
200.059002	201.339726	NOISE
201.980088	203.113037	NOISE
203.858484	205.221306	NOISE
205.444612	206.646523	NOISE
207.043875	208.091442	NOISE
209.677570	211.237427	NOISE
213.355548	214.550891	NOISE
216.120599	217.555667	NOISE
218.560543	219.985760	NOISE
220.846144	222.333754	NOISE
222.737675	224.589800	NOISE
225.036411	226.744044	NOISE
227.656970	228.990237	NOISE
229.371171	231.308677	NOISE
233.200208	234.812607	NOISE
235.416847	236.950432	NOISE
239.682644	241.170255	NOISE
241.738371	243.475559	NOISE
244.999292	246.986057	NOISE
247.206079	248.844749	NOISE
263.717572	265.149356	BPS
284.971029	286.816586	ECT
