0.299608	2.616792	NOISE
14.253709	15.652944	ECT
14.276020	14.712684	W
22.999724	24.768688	ECT
39.749107	41.906925	NOISE
42.538015	44.714956	NOISE
44.912570	47.067201	ECT
55.915210	56.986151	BPS
73.732346	75.874228	BPS
83.421809	85.617874	NOISE
94.092967	96.056358	NOISE
99.591099	101.497118	NOISE
114.517333	116.585906	NOISE
117.573976	118.864842	NOISE
120.534999	122.141410	NOISE
122.476079	124.474531	NOISE
156.832235	157.861741	BPS
158.158162	158.531079	W
158.572514	159.158981	BPS
159.130295	159.302411	W
172.153698	174.356138	NOISE
174.407135	176.520331	NOISE
178.088493	180.523608	NOISE
180.657476	183.315703	NOISE
184.794621	187.774769	NOISE
196.871389	198.079384	BPS
221.458400	222.478343	MW
221.952435	222.194671	W
222.312602	222.449657	W
223.138119	223.836143	FB
223.874390	225.139758	BPS
225.410680	225.930214	FB
227.048964	228.735058	NOISE
232.040312	234.494551	NOISE
235.594178	238.124912	NOISE
239.052423	241.127371	NOISE
244.031022	245.449381	BPS
244.831040	245.474879	MW
244.843789	245.019092	W
245.248580	245.449381	W
245.946603	248.056611	BPS
255.916550	257.851255	NOISE
261.309501	262.992407	MW
261.309501	261.727040	W
262.396378	262.887226	W
264.286461	264.382080	W
